supp_cd,mgfname,itpack_cd,itempackname,it_cd,itemname,pack_cd,packages,pkg_unit,no_pkg,short_cd,is_0_mrp,mrp_order,ipmrp_cd,mrp_item,mrp,sal_gr_rt,off_onmrp,sal_remark,it_und_gp
"SRB","NINA SALES CORPORATION","SB017ZO","S.JAIN-GRN.CH.SAUCE-700g","SB017","S.JAIN-GRN.CH.SAUCE","ZO","700g","",0.000,"545",F,2,"SB017ZOA","S.JAIN-GRN.CH.SAUCE-700g @60.00",60.00,32.1400,0.00,"",""
"SRB","NINA SALES CORPORATION","SB018GR","S.SYN.VINEGAR-670ml","SB018","S.SYN.VINEGAR","GR","670ml","",0.000,"",F,5,"SB018GRA","S.SYN.VINEGAR-670ml @27.00",27.00,15.2500,0.00,"",""
"SRB","NINA SALES CORPORATION","SB018GR","S.SYN.VINEGAR-670ml","SB018","S.SYN.VINEGAR","GR","670ml","",0.000,"",F,3,"SB018GRB","S.SYN.VINEGAR-670ml @25.00",25.00,13.5600,0.00,"",""
"SRB","NINA SALES CORPORATION","SB018GR","S.SYN.VINEGAR-670ml","SB018","S.SYN.VINEGAR","GR","670ml","",0.000,"",F,2,"SB018GRC","S.SYN.VINEGAR-670ml @35.00",35.00,16.9500,0.00,"",""
"SRB","NINA SALES CORPORATION","SB018LD","S.SYN.VINEGAR-200ml","SB018","S.SYN.VINEGAR","LD","200ml","",0.000,"",F,5,"SB018LDA","S.SYN.VINEGAR-200ml @18.00",18.00,10.1700,0.00,"",""
"SRB","NINA SALES CORPORATION","SB018LD","S.SYN.VINEGAR-200ml","SB018","S.SYN.VINEGAR","LD","200ml","",0.000,"546",F,3,"SB018LDB","S.SYN.VINEGAR-200ml @30.00",30.00,11.8700,0.00,"",""
"SRB","NINA SALES CORPORATION","SB019ZH","S.UDAD PAPAD-40g","SB019","S.UDAD PAPAD","ZH","40g","",0.000,"548",F,2,"SB019ZHA","S.UDAD PAPAD-40g @10.00",10.00,7.0000,0.00,"",""
"SRB","NINA SALES CORPORATION","SB020ZC","S.DISCO PAPAD-1Kg","SB020","S.DISCO PAPAD","ZC","1Kg","",0.000,"",F,2,"SB020ZCA","S.DISCO PAPAD-1Kg @190.00",190.00,170.0000,0.00,"",""
"SRB","NINA SALES CORPORATION","SB021AF","S.MK.T.KETCHUP-1Kg-POU","SB021","S.MK.T.KETCHUP","AF","1Kg-POU","",0.000,"",F,3,"SB021AFA","S.MK.T.KETCHUP-1Kg-POU @105.00",105.00,100.0000,0.00,"",""
"SRB","NINA SALES CORPORATION","SB021AF","S.MK.T.KETCHUP-1Kg-POU","SB021","S.MK.T.KETCHUP","AF","1Kg-POU","",0.000,"550",F,2,"SB021AFB","S.MK.T.KETCHUP-1Kg-POU @117.00",117.00,50.0000,0.00,"",""
"SRB","NINA SALES CORPORATION","SB021GM","S.MK.T.KETCHUP-1Kg.PET","SB021","S.MK.T.KETCHUP","GM","1Kg.PET","",0.000,"55P",F,3,"SB021GMA","S.MK.T.KETCHUP-1Kg.PET @78.00",78.00,50.0000,0.00,"",""
"SRB","NINA SALES CORPORATION","SB021GP","S.MK.T.KETCHUP-5Kg","SB021","S.MK.T.KETCHUP","GP","5Kg","",0.000,"551",F,6,"SB021GPA","S.MK.T.KETCHUP-5Kg @380.00",380.00,218.7600,0.00,"",""
"SRB","NINA SALES CORPORATION","SB028AB","SUR.MANGO PICKLE-200g","SB028","SUR.MANGO PICKLE","AB","200GM","GM",200.00,"",F,2,"SB028ABA","SUR.MANGO PICKLE-200g @36.00",36.00,24.7600,0.00,"",""
"SRB","NINA SALES CORPORATION","SB028ZC","SUR.MANGO PICKLE-1Kg","SB028","SUR.MANGO PICKLE","ZC","1Kg","",0.000,"",F,1,"SB028ZCA","SUR.MANGO PICKLE-1Kg @126.00",126.00,85.7200,0.00,"",""
"SRB","NINA SALES CORPORATION","SB029GP","MK.PICKLE-5Kg","SB029","MK.PICKLE","GP","5Kg","",0.000,"555",T,1,"SB029GPA","MK.PICKLE-5Kg @",0.00,233.3400,0.00,"",""
"SRB","NINA SALES CORPORATION","SB030PJ","WIN RED CHILLI SAUCE-10g*100Pc","SB030","WIN RED CHILLI SAUCE","PJ","10g*100Pc","",0.000,"553",F,2,"SB030PJA","WIN RED CHILLI SAUCE-10g*100Pc @100.00",100.00,64.2900,0.00,"",""
"SRB","NINA SALES CORPORATION","SB031GP","MK.DIP SAUCE-5Kg","SB031","MK.DIP SAUCE","GP","5Kg","",0.000,"DIP",T,1,"SB031GPA","MK.DIP SAUCE-5Kg @",0.00,208.8900,0.00,"",""
"SRB","NINA SALES CORPORATION","SB031PX","MK.DIP SAUCE-1Kg","SB031","MK.DIP SAUCE","PX","1Kg","",0.000,"DIP",F,1,"SB031PXA","MK.DIP SAUCE-1 KG @78.00",78.00,49.0600,0.00,"",""
"SRB","NINA SALES CORPORATION","SB032PJ","WIN SOYA SAUCE-10g*100Pc","SB032","WIN SOYA SAUCE","PJ","10g*100Pc","",0.000,"554",F,2,"SB032PJA","WIN SOYA SAUCE-10g*100Pc @100.00",100.00,64.2900,0.00,"",""
"SRB","NINA SALES CORPORATION","SB032PK","WIN SOYA SAUCE-8g*100pou","SB032","WIN SOYA SAUCE","PK","8g*100pou","",0.000,"554",F,1,"SB032PKA","WIN SOYA SAUCE-8g*100pou @100.00",100.00,64.2900,0.00,"",""
"SRB","NINA SALES CORPORATION","SB033PF","S.VEG NOODLES-TM-180g","SB033","S.VEG NOODLES-TM","PF","180g","",0.000,"568",F,6,"SB033PFA","S.VEG NOODLES-TM-180g @39.00",39.00,19.6400,0.00,"",""
"SRB","NINA SALES CORPORATION","SB035PF","S.JAIN-TM-NODDLES-180g","SB035","S.JAIN-TM-NODDLES","PF","180g","",0.000,"571",F,3,"SB035PFA","S.JAIN-TM-NODDLES-180g @33.00",33.00,20.5400,0.00,"",""
"SRB","NINA SALES CORPORATION","SB037AI","S.PLAIN NOODLES-150g","SB037","S.PLAIN NOODLES","AI","150GM","GM",150.00,"575",F,4,"SB037AIA","S.PLAIN NOODLES-150g @25.00",25.00,13.3900,0.00,"",""
"SRB","NINA SALES CORPORATION","SB038AF","S.WIN MAYONNAISE-1Kg-POU","SB038","S.WIN MAYONNAISE","AF","1Kg-POU","",0.000,"MAY",F,2,"SB038AFA","S.WIN MAYONNAISE-1Kg-POU @155.00",155.00,83.9300,0.00,"",""
"SRB","NINA SALES CORPORATION","SB039ZC","WIN MIXED FRUIT JAM-1Kg","SB039","WIN MIXED FRUIT JAM","ZC","1Kg","",0.000,"517",F,1,"SB039ZCA","WIN MIXED FRUIT JAM-1Kg @135.00",135.00,80.3600,0.00,"",""
"SRB","NINA SALES CORPORATION","SB040AB","S.8-9 ALL MEAL SAUCE-200g","SB040","S.8-9 ALL MEAL SAUCE","AB","200GM","GM",200.00,"829",F,1,"SB040ABA","S.8-9 ALL MEAL SAUCE-200g @57.00",57.00,36.6100,0.00,"",""
"SRB","NINA SALES CORPORATION","SB041FE","S.CLLASSIC SAUCE-100g-POU","SB041","S.CLLASSIC SAUCE","FE","100g-POU","",0.000,"507",F,2,"SB041FEA","S.CLLASSIC SAUCE-100g-POU @15.00",15.00,9.8200,0.00,"",""
"SRB","NINA SALES CORPORATION","SB042PA","S.T.KETCHUP 940gm.(Squeezy)-","SB042","S.T.KETCHUP 940gm.(Squeezy)","PA","","",0.000,"557",F,1,"SB042PAA","S.T.KETCHUP 940gm.(Squeezy)- @115.00",115.00,75.9000,0.00,"",""
"SRB","NINA SALES CORPORATION","SB043PA","S.HOT n SWEETS 940gm.(Squeezy)-","SB043","S.HOT n SWEETS 940gm.(Squeezy)","PA","","",0.000,"556",F,1,"SB043PAA","S.HOT n SWEETS 940gm.(Squeezy)- @115.00",115.00,75.9000,0.00,"",""
"SRB","NINA SALES CORPORATION","SB044ZC","S.WIN LIGHT.Mayonnasie-1Kg","SB044","S.WIN LIGHT.Mayonnasie","ZC","1Kg","",0.000,"",F,1,"SB044ZCA","S.WIN LIGHT.Mayonnasie-1Kg @135.00",135.00,62.5000,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP01EH","SN.CARDAMOM POWDER-45g","SNP01","SN.CARDAMOM POWDER","EH","45g","",0.000,"CAD",F,4,"SNP01EHB","SN.CARDAMOM POWDER-45g @149.00",149.00,106.4300,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP02PH","SN.CRUSHED PEPPER-50g","SNP02","SN.CRUSHED PEPPER","PH","50g","",0.000,"CRP",F,2,"SNP02PHA","SN.CRUSHED PEPPER-50g @125.00",125.00,89.2900,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP03PH","SN.NUTMEG POWDER-50g","SNP03","SN.NUTMEG POWDER","PH","50g","",0.000,"NUT",F,2,"SNP03PHA","SN.NUTMEG POWDER-50g @125.00",125.00,89.2900,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP04EH","SN.CINNAMON POWDER-45g","SNP04","SN.CINNAMON POWDER","EH","45g","",0.000,"CIN",F,2,"SNP04EHA","SN.CINNAMON POWDER-45g @95.00",95.00,67.8600,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP05EH","SN.CLOVE POWDER-45g","SNP05","SN.CLOVE POWDER","EH","45g","",0.000,"CLV",F,2,"SNP05EHA","SN.CLOVE POWDER-45g @95.00",95.00,67.8600,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP06EH","SN.CHEESY GARLIC BREAD MIX-45g","SNP06","SN.CHEESY GARLIC BREAD MIX","EH","45g","",0.000,"CGB",F,2,"SNP06EHA","SN.CHEESY GARLIC BREAD MIX-45g @95.00",95.00,67.8600,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP07PA","SN.BASIL 3g.-","SNP07","SN.BASIL 3g.","PA","","",0.000,"BAS",F,2,"SNP07PAA","SN.BASIL 3g.- @75.00",75.00,56.2500,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP08PA","SN.OREGANO 20g-","SNP08","SN.OREGANO 20g","PA","","",0.000,"OG",F,2,"SNP08PAA","SN.OREGANO 20g- @75.00",75.00,56.2500,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP09PA","SN.PARSELY 6g.-","SNP09","SN.PARSELY 6g.","PA","","",0.000,"PSL",F,2,"SNP09PAA","SN.PARSELY 6g.- @75.00",75.00,56.2500,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP10ZE","SN.ROSEMARY-25g","SNP10","SN.ROSEMARY","ZE","25g","",0.000,"RM",F,2,"SNP10ZEA","SN.ROSEMARY-25g @75.00",75.00,56.2500,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP11EH","SN.CRUNCY GARLIC-45g","SNP11","SN.CRUNCY GARLIC","EH","45g","",0.000,"CNG",F,2,"SNP11EHA","SN.CRUNCY GARLIC-45g @75.00",75.00,56.2500,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP12ZE","SN.ONION FLAKES-25g","SNP12","SN.ONION FLAKES","ZE","25g","",0.000,"OFL",F,2,"SNP12ZEA","SN.ONION FLAKES-25g @75.00",75.00,56.2500,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP13ZW","SN.GINGER GARLIC-35g","SNP13","SN.GINGER GARLIC","ZW","35g","",0.000,"GGR",F,2,"SNP13ZWA","SN.GINGER GARLIC-35g @75.00",75.00,53.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP14EH","SN.GINGER POWDER-45g","SNP14","SN.GINGER POWDER","EH","45g","",0.000,"GP",F,2,"SNP14EHA","SN.GINGER POWDER-45g @75.00",75.00,53.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP15ZW","SN.INSTANT TADKA-35g","SNP15","SN.INSTANT TADKA","ZW","35g","",0.000,"INT",F,2,"SNP15ZWA","SN.INSTANT TADKA-35g @75.00",75.00,53.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP16ZH","SN.KAS.PAPRIKA-40g","SNP16","SN.KAS.PAPRIKA","ZH","40g","",0.000,"KPR",F,2,"SNP16ZHA","SN.KAS.PAPRIKA-40g @75.00",75.00,53.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP17EE","SN.MINT-15g","SNP17","SN.MINT","EE","15g","",0.000,"MI",F,2,"SNP17EEA","SN.MINT-15g @75.00",75.00,53.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP18ZE","SN.MIXED HERBS-25g","SNP18","SN.MIXED HERBS","ZE","25g","",0.000,"MH",F,2,"SNP18ZEA","SN.MIXED HERBS-25g @75.00",75.00,53.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP19AV","SN.PASTA MIX-30g","SNP19","SN.PASTA MIX","AV","30g","",0.000,"PS",F,2,"SNP19AVA","SN.PASTA MIX-30g @75.00",75.00,53.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP20EH","SN.PIZZA MIX-45g","SNP20","SN.PIZZA MIX","EH","45g","",0.000,"PZ",F,2,"SNP20EHA","SN.PIZZA MIX-45g @75.00",75.00,53.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP21PA","SN.THYME 6g.-","SNP21","SN.THYME 6g.","PA","","",0.000,"THM",F,2,"SNP21PAA","SN.THYME 6g.- @75.00",75.00,53.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP22ZH","SN.TIKKA MIX-40g","SNP22","SN.TIKKA MIX","ZH","40g","",0.000,"TK",F,2,"SNP22ZHA","SN.TIKKA MIX-40g @75.00",75.00,53.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP23ZW","SN.CHILLI FLAKES-35g","SNP23","SN.CHILLI FLAKES","ZW","35g","",0.000,"CF",F,2,"SNP23ZWA","SN.CHILLI FLAKES-35g @60.00",60.00,42.8600,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP24EH","SN.HOT'N'SWEETS-45g","SNP24","SN.HOT'N'SWEETS","EH","45g","",0.000,"HS",F,2,"SNP24EHA","SN.HOT'N'SWEETS-45g @60.00",60.00,42.8600,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP25EH","SN.PIRI PIRI MIX-45g","SNP25","SN.PIRI PIRI MIX","EH","45g","",0.000,"PIRI",F,2,"SNP25EHA","SN.PIRI PIRI MIX-45g @60.00",60.00,42.8600,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP26AU","SN.PASTA WHITE SAUCE-60g","SNP26","SN.PASTA WHITE SAUCE","AU","60g","",0.000,"PMW",F,1,"SNP26AUA","SN.PASTA WHITE SAUCE-60g @60.00",60.00,42.8600,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP27AU","SN.PASTA RED SAUCE-60g","SNP27","SN.PASTA RED SAUCE","AU","60g","",0.000,"PMR",F,1,"SNP27AUA","SN.PASTA RED SAUCE-60g @60.00",60.00,42.8600,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP28PA","SN.3g.PASTA MIX SACHET-","SNP28","SN.3g.PASTA MIX SACHET","PA","","",0.000,"3PS",F,1,"SNP28PAA","SN.3g.PASTA MIX-PACK @5.00",5.00,3.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP29PA","SN.4g.PIZZA MIX SACHET-","SNP29","SN.4g.PIZZA MIX SACHET","PA","","",0.000,"4PZ",F,1,"SNP29PAA","SN.4g.PIZZA MIX-PACK @5.00",5.00,3.5700,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP31PA","SN.1g.OREGANO SACHET-","SNP31","SN.1g.OREGANO SACHET","PA","","",0.000,"",F,1,"SNP31PAA","SN.OREGANO 1g-PACK @2.00",2.00,0.9000,0.00,"",""
"SNP","DUVAL ENTERPRISES","SNP32PA","SN.1g.PIZZA MIX SACHET-","SNP32","SN.1g.PIZZA MIX SACHET","PA","","",0.000,"",F,1,"SNP32PAA","SN.PIZZA MIX 1g-PACK @2.00",2.00,0.9500,0.00,"",""
"SRB","NINA SALES CORPORATION","SRB44PF","SB.VEG.Mayonnaise-180g","SRB44","SB.VEG.Mayonnaise","PF","180g","",0.000,"",F,3,"SRB44PFA","SB.VEG.Mayonnaise-180g @55.00",55.00,35.7200,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS001PX","S.TALENT STRB.-1Kg","SS001","S.TALENT STRB.","PX","1Kg","",0.000,"",F,1,"SS001PXA","S.TALENT STRB.-1Kg @340.00",340.00,233.0600,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS001XA","S.TALENT STRB.-2Kg.","SS001","S.TALENT STRB.","XA","2Kg.","",0.000,"",F,1,"SS001XAA","S.TALENT STRB.-2Kg. @675.00",675.00,440.7000,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS002PX","S.TALANT MILK-1Kg","SS002","S.TALANT MILK","PX","1Kg","",0.000,"",F,1,"SS002PXA","S.TALANT MILK-1Kg @340.00",340.00,233.0600,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS003PX","S.TALANT Hazelnut-1Kg","SS003","S.TALANT Hazelnut","PX","1Kg","",0.000,"",F,1,"SS003PXA","S.TALANT Hazelnut-1Kg @340.00",340.00,233.0600,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS003XA","S.TALANT Hazelnut-2Kg.","SS003","S.TALANT Hazelnut","XA","2Kg.","",0.000,"",F,1,"SS003XAA","S.TALANT Hazelnut-2Kg. @675.00",675.00,440.7000,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS004PX","S.TALANT Coffee-1Kg","SS004","S.TALANT Coffee","PX","1Kg","",0.000,"",F,1,"SS004PXA","S.TALANT Coffee-1Kg @340.00",340.00,233.0600,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS005PX","S.BLUES Hazelnut-1Kg","SS005","S.BLUES Hazelnut","PX","1Kg","",0.000,"",F,1,"SS005PXA","S.BLUES Hazelnut-1Kg @340.00",340.00,233.0600,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS006PX","S.BLUES STRB.-1Kg","SS006","S.BLUES STRB.","PX","1Kg","",0.000,"",F,1,"SS006PXA","S.BLUES STRB.-1Kg @340.00",340.00,233.0600,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS007PX","S.BLUES Duo-1Kg","SS007","S.BLUES Duo","PX","1Kg","",0.000,"DH01",F,1,"SS007PXA","S.BLUES Duo-1Kg @340.00",340.00,233.0600,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS007XA","S.BLUES Duo-2Kg.","SS007","S.BLUES Duo","XA","2Kg.","",0.000,"",F,1,"SS007XAA","S.BLUES Duo-2Kg. @675.00",675.00,440.7000,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS008PX","S.BLUES Orange-1Kg","SS008","S.BLUES Orange","PX","1Kg","",0.000,"",F,1,"SS008PXA","S.BLUES Orange-1Kg @340.00",340.00,233.0600,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS009PX","S.BLUES Coconut-1Kg","SS009","S.BLUES Coconut","PX","1Kg","",0.000,"",F,1,"SS009PXA","S.BLUES Coconut-1Kg @340.00",340.00,233.0600,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS010XA","S.BLUES Choco-2Kg.","SS010","S.BLUES Choco","XA","2Kg.","",0.000,"",F,1,"SS010XAA","S.BLUES Choco-2Kg. @675.00",675.00,440.7000,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS011ZK","S.RAUND (JAR)-900g","SS011","S.RAUND (JAR)","ZK","900g","",0.000,"",F,1,"SS011ZKA","S.RAUND (JAR)-900g @250.00",250.00,184.2500,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","SS012PX","S.PRETTY (JAR)-1Kg","SS012","S.PRETTY (JAR)","PX","1Kg","",0.000,"",F,1,"SS012PXA","S.PRETTY (JAR)-1Kg @250.00",250.00,184.2500,0.00,"",""
"TEA","A R ENTERPRISES","TEA01ZC","INST.TEA LEMON GRASS-1Kg","TEA01","INST.TEA LEMON GRASS","ZC","1Kg","",0.000,"401",F,2,"TEA01ZCA","INST.TEA LEMON GRASS-1Kg @415.00",415.00,351.7000,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01BB","VANDEVI POWDER-500g-JAR","VNO01","VANDEVI POWDER","BB","500g-JAR","",0.000,"",F,3,"VNO01BBA","VANDEVI POWDER-500g-JAR @500.00",500.00,300.0000,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01BB","VANDEVI POWDER-500g-JAR","VNO01","VANDEVI POWDER","BB","500g-JAR","",0.000,"306",F,2,"VNO01BBB","VANDEVI POWDER-500g-JAR @650.00",650.00,300.0000,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01FA","VANDEVI POWDER-10g*50pc","VNO01","VANDEVI POWDER","FA","10g*50pc","",0.000,"",F,3,"VNO01FAA","VANDEVI POWDER-10g*50pc @550.00",550.00,309.5200,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01FA","VANDEVI POWDER-10g*50pc","VNO01","VANDEVI POWDER","FA","10g*50pc","",0.000,"301",F,2,"VNO01FAB","VANDEVI POWDER-10g*50pc @650.00",650.00,261.9100,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01FB","VANDEVI POWDER-25g*20pc","VNO01","VANDEVI POWDER","FB","25g*20pc","",0.000,"",F,3,"VNO01FBA","VANDEVI POWDER-25g*20pc @560.00",560.00,309.5200,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01FB","VANDEVI POWDER-25g*20pc","VNO01","VANDEVI POWDER","FB","25g*20pc","",0.000,"302",F,2,"VNO01FBB","VANDEVI POWDER-25g*20pc @660.00",660.00,261.9100,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01FC","VANDEVI POWDER-50g*10pc","VNO01","VANDEVI POWDER","FC","50g*10pc","",0.000,"",F,3,"VNO01FCA","VANDEVI POWDER-50g*10pc @500.00",500.00,300.0000,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01FC","VANDEVI POWDER-50g*10pc","VNO01","VANDEVI POWDER","FC","50g*10pc","",0.000,"",F,2,"VNO01FCB","VANDEVI POWDER-50g*10pc @600.00",600.00,333.3400,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01FD","VANDEVI POWDER-100g*5pc","VNO01","VANDEVI POWDER","FD","100g*5pc","",0.000,"",F,3,"VNO01FDA","VANDEVI POWDER-100g*5pc @500.00",500.00,300.0000,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01FD","VANDEVI POWDER-100g*5pc","VNO01","VANDEVI POWDER","FD","100g*5pc","",0.000,"",F,2,"VNO01FDB","VANDEVI POWDER-100g*5pc @600.00",600.00,333.3400,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01FF","VANDEVI POWDER-200g*5pc","VNO01","VANDEVI POWDER","FF","200g*5pc","",0.000,"",F,3,"VNO01FFA","VANDEVI POWDER-200g*5pc @1000.00",1000.00,600.0000,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01FF","VANDEVI POWDER-200g*5pc","VNO01","VANDEVI POWDER","FF","200g*5pc","",0.000,"",F,2,"VNO01FFB","VANDEVI POWDER-200g*5pc @1200.00",1200.00,666.6800,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO01ZD","VANDEVI POWDER-50g","VNO01","VANDEVI POWDER","ZD","50g","",0.000,"307",T,2,"VNO01ZDA","VANDEVI POWDER-50g @",0.00,33.3300,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO02BB","VN.2001 POWDER-500g-JAR","VNO02","VN.2001 POWDER","BB","500g-JAR","",0.000,"",F,3,"VNO02BBA","VN.2001 POWDER-500g-JAR @650.00",650.00,390.4800,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO02BB","VN.2001 POWDER-500g-JAR","VNO02","VN.2001 POWDER","BB","500g-JAR","",0.000,"314",F,2,"VNO02BBB","VN.2001 POWDER-500g-JAR @750.00",750.00,423.8200,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO02FA","VN.2001 POWDER-10g*50pc","VNO02","VN.2001 POWDER","FA","10g*50pc","",0.000,"",F,2,"VNO02FAA","VN.2001 POWDER-10g*50pc @800.00",800.00,423.8200,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO02FB","VN.2001 POWDER-25g*20pc","VNO02","VN.2001 POWDER","FB","25g*20pc","",0.000,"VN",F,3,"VNO02FBA","VN.2001 POWDER-25g*20pc @800.00",800.00,423.8200,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO02FC","VN.2001 POWDER-50g*10pc","VNO02","VN.2001 POWDER","FC","50g*10pc","",0.000,"",F,3,"VNO02FCA","VN.2001 POWDER-50g*10pc @650.00",650.00,390.4800,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO02FC","VN.2001 POWDER-50g*10pc","VNO02","VN.2001 POWDER","FC","50g*10pc","",0.000,"",F,2,"VNO02FCB","VN.2001 POWDER-50g*10pc @750.00",750.00,423.8200,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO02FD","VN.2001 POWDER-100g*5pc","VNO02","VN.2001 POWDER","FD","100g*5pc","",0.000,"",F,3,"VNO02FDA","VN.2001 POWDER-100g*5pc @650.00",650.00,390.4800,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO02FD","VN.2001 POWDER-100g*5pc","VNO02","VN.2001 POWDER","FD","100g*5pc","",0.000,"",F,3,"VNO02FDB","VN.2001 POWDER-100g*5pc @750.00",750.00,423.8200,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO02FF","VN.2001 POWDER-200g*5pc","VNO02","VN.2001 POWDER","FF","200g*5pc","",0.000,"",F,3,"VNO02FFA","VN.2001 POWDER-200g*5pc @1300.00",1300.00,780.9600,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO02FF","VN.2001 POWDER-200g*5pc","VNO02","VN.2001 POWDER","FF","200g*5pc","",0.000,"",F,2,"VNO02FFB","VN.2001 POWDER-200g*5pc @1500.00",1500.00,847.6400,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO02PH","VN.2001 POWDER-50g","VNO02","VN.2001 POWDER","PH","50g","",0.000,"",T,4,"VNO02PHA","VN.2001 POWDER-50g @",0.00,43.8100,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO03AB","VN.2001 KHADA-200g","VNO03","VN.2001 KHADA","AB","200GM","GM",200.00,"",F,3,"VNO03ABA","VN.2001 KHADA-200g @320.00",320.00,190.4800,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO03AB","VN.2001 KHADA-200g","VNO03","VN.2001 KHADA","AB","200GM","GM",200.00,"",F,2,"VNO03ABB","VN.2001 KHADA-200g @340.00",340.00,205.6600,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO03AB","VN.2001 KHADA-200g","VNO03","VN.2001 KHADA","AB","200GM","GM",200.00,"319",F,1,"VNO03ABC","VN.2001 KHADA-200g @380.00",380.00,220.9600,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO03AL","VN.2001 KHADA-500g","VNO03","VN.2001 KHADA","AL","500GM","GM",500.00,"",F,3,"VNO03ALA","VN.2001 KHADA-500g @800.00",800.00,476.1900,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO03AL","VN.2001 KHADA-500g","VNO03","VN.2001 KHADA","AL","500GM","GM",500.00,"",F,2,"VNO03ALB","VN.2001 KHADA-500g @850.00",850.00,514.1500,0.00,"",""
"VN","BHAYANI DISTRIBUTORE","VNO03AL","VN.2001 KHADA-500g","VNO03","VN.2001 KHADA","AL","500GM","GM",500.00,"320",F,1,"VNO03ALC","VN.2001 KHADA-500g @950.00",950.00,552.3900,0.00,"",""
